Rank,Site URL,token vul,secret vul,signed_request vul,referrer vul,DOM vul, SDK used, social plugin used
15572,http://www.gameduell.net,3,1,3,1,1,0,1
15578,http://www.silverandblackpride.com,1,1,1,1,1,0,0
15585,http://www.popville.com,-1,1,1,1,1,0,0
15660,http://www.dawanda.com,,1,,-1,-1,1,0
15681,http://www.recipebridge.com,1,1,1,1,1,0,0
15746,http://www.weldingweb.com,1,1,1,1,1,1,0
15763,http://www.dailybreeze.com,,1,,1,1,1,0
15774,http://www.cltampa.com,1,1,1,1,1,1,0
15778,http://www.methodshop.com,,,,,,0,0
15843,http://www.airwick.us,3,1,3,1,1,0,1
15845,http://www.silverpop.com,2,2,2,2,2,0,0
15857,http://www.wine.com,3,1,3,1,1,1,0
15898,http://www.americastestkitchenfeed.com,-1,1,-1,1,1,1,0
15942,http://www.debate.org,-1,1,-1,1,1,1,0
15944,http://www.patonsyarns.com,1,1,1,1,1,0,0
15968,http://www.partnerwithsavings.com,1,1,1,1,1,0,0
15980,http://www.carithers.com,,1,,1,1,0,1
15999,http://www.chatroll.com,-1,1,-1,1,1,1,0
16022,http://www.20jeans.com,1,1,1,1,1,1,0
16023,http://www.allfreechristmascrafts.com,-1,1,-1,1,1,1,0
16042,http://www.fearthesword.com,1,1,1,1,1,0,0
16100,http://www.thebarrieexaminer.com,1,1,1,1,1,0,0
16103,http://www.rutv.ru,1,1,1,1,-1,0,0
16123,http://www.vcita.com,1,1,1,1,1,0,0
16127,http://www.about.me,1,1,1,1,1,0,0
16132,http://www.showmelocal.net,,1,,1,1,0,0
16156,http://www.hothardware.com,-1,1,-1,1,1,1,0
16187,http://www.spoonflower.com,,1,,1,1,0,1
16209,http://www.high5casino.net,,1,,1,1,1,0
16220,http://www.bloody-disgusting.com,2,2,2,2,2,1,0
16227,http://www.theblogfrog.com,,1,,1,1,0,0
16228,http://www.deltafaucet.com,-1,1,-1,1,1,1,0
16247,http://www.heraldnetdailydeal.com,-1,1,-1,1,1,1,0
16252,http://www.free-press-release.com,,1,,1,1,0,0
16253,http://www.cellularoutfitter.com,,1,,1,1,0,0
16278,http://www.t45ol.com,,1,,-1,-1,0,0
16284,http://www.sacurrent.com,2,2,2,2,2,1,0
16291,http://www.aoltv.com,1,1,1,1,1,1,0
16309,http://www.dietbasics.com,1,1,1,1,1,0,0
16323,http://www.weaintgotnohistory.com,1,1,1,1,1,0,0
16324,http://www.izlesene.com,1,1,1,1,1,1,0
16347,http://www.americanartclassics.com,2,2,2,2,2,0,1
16356,http://www.qik.com,,1,,-1,-1,0,0
16398,http://www.genero.tv,,1,,1,1,0,0
16399,http://www.gogreenmarketplace.com,2,2,2,2,2,0,1
16402,http://www.marchforinnovation.com,,1,,-1,-1,0,0
16413,http://www.stockfreeimages.com,,1,,1,1,0,1
16445,http://www.ffxiclopedia.org,1,1,1,1,1,1,0
16460,http://www.hothothoops.com,1,1,1,1,1,0,0
16468,http://www.wwbw.com,1,1,1,1,1,0,0
16496,http://www.grit.com,1,1,1,1,1,0,0
16512,http://www.myopinionnow.com,,1,,1,1,0,0
16521,http://www.valpakcoupons.com,1,1,1,1,1,0,0
16529,http://www.wsj.net,1,1,1,1,1,0,0
16538,http://www.vita.mn,1,1,-1,1,1,1,0
16549,http://www.halfoffdeal.com,,1,,1,1,0,0
16550,http://www.globest.com,1,1,1,1,1,0,0
16554,http://www.nutritionfacts.org,3,1,3,1,1,1,0
16556,http://www.fixtureuniverse.com,,1,,1,1,1,0
16557,http://www.rewardsgold.com,,1,,1,1,0,0
16563,http://www.setlist.fm,1,1,1,1,1,0,0
16582,http://www.jea.com,1,1,1,1,1,0,0
16593,http://www.conservativeactionalerts.com,3,1,3,1,1,0,1
16604,http://www.chip.eu,,1,,1,1,0,1
16640,http://www.unseat.me,1,1,1,1,1,0,0
16641,http://www.naturalhealthyconcepts.com,,1,,1,1,0,0
16655,http://www.mywot.com,1,1,1,1,1,0,0
16709,http://www.gojane.com,1,1,1,1,1,1,0
16742,http://www.yp.com,1,1,1,1,1,0,0
16752,http://www.thebanner.org,,1,,1,1,0,1
16761,http://www.dogchannel.com,,1,,-1,-1,0,0
16763,http://www.mywebtimes.com,,1,,1,1,1,0
16775,http://www.northsocial.com,1,1,1,1,1,1,0
16779,http://www.lomadee.com,,1,,1,-1,1,1
16780,http://www.packersnews.com,,1,,1,1,1,0
16782,http://www.jokes.com,2,2,2,2,2,1,0
16795,http://www.hubbiz.com,1,1,1,1,1,0,0
16802,http://www.beatthetraffic.com,,1,,1,1,0,1
16809,http://www.crowdcut.com,,1,,1,1,0,1
16847,http://www.rentjungle.com,1,1,1,1,1,0,0
16848,http://www.pcgamer.com,1,1,1,1,1,0,0
16850,http://www.forexpros.com,,1,,1,1,0,0
16856,http://www.myweather.com,,1,,1,1,0,1
16859,http://www.neartoyou.net,1,1,1,1,1,0,0
16863,http://www.placesonline.com,1,1,1,1,1,0,0
16868,http://www.alphacoders.com,,1,,1,1,0,1
16872,http://www.julep.com,3,1,3,1,1,1,0
16888,http://www.rang.com,1,1,1,1,1,1,0
16921,http://www.dailysteals.com,1,1,1,1,-1,0,0
16922,http://www.idolator.com,-1,1,-1,1,1,1,0
16946,http://www.coolchaser.com,1,1,-1,1,1,1,0
16970,http://www.collinsdictionary.com,1,1,1,1,1,0,0
17008,http://www.gosanangelo.com,1,1,1,1,-1,0,0
17020,http://www.jamieoliver.com,1,1,1,1,1,0,0
17028,http://www.smi2.ru,1,1,1,1,-1,0,0
17046,http://www.mauinews.com,,1,,1,1,0,1
17074,http://www.guyspeed.com,,1,,1,1,1,0
17107,http://www.vitalmx.com,1,1,1,1,1,0,0
17130,http://www.freepik.com,1,1,1,1,1,1,0
17149,http://www.teva.com,1,1,1,1,1,0,0
17160,http://www.vitalmtb.com,1,1,1,1,1,0,0
17167,http://www.allparenting.com,1,1,1,1,1,0,0
17174,http://www.bleedinggreennation.com,1,1,1,1,1,0,0
17179,http://www.foursquare.com,1,1,1,1,1,1,0
17180,http://www.quiksilver.com,-1,1,1,1,1,0,0
17202,http://www.csnwashington.com,1,1,1,1,1,0,0
17236,http://www.wazala.com,,1,,1,1,0,0
17255,http://www.9and10news.com,,1,,1,1,1,0
17287,http://www.do312.com,3,1,3,1,1,0,1
17296,http://www.electro-tech-online.com,,1,,-1,-1,0,0
17300,http://www.moolala.com,3,1,3,1,1,0,1
17308,http://www.starz.com,1,1,1,1,1,0,0
17326,http://www.boiseweekly.com,1,1,1,1,1,1,0
17339,http://www.tabsite.com,1,1,-1,1,1,1,0
17346,http://www.jenjenhouse.com,1,1,1,1,1,0,1
17400,http://www.storenvy.com,,1,,1,1,1,0
17411,http://www.qdobamail.com,1,1,1,1,1,0,0
17421,http://www.wholesale-dress.net,1,1,1,1,1,0,0
17425,http://www.aero-news.net,1,1,1,1,1,0,0
17455,http://www.podsnack.com,1,1,1,1,1,0,0
17462,http://www.taringa.net,1,1,1,1,1,1,0
17470,http://www.springfieldnewssun.com,1,1,1,1,1,0,0
17482,http://www.chevroletforum.com,,1,,1,1,1,0
17507,http://www.airportparkingreservations.com,1,1,1,1,1,0,0
17527,http://www.urbanog.com,2,2,2,2,2,1,0
17529,http://www.karmaloop.com,1,1,1,1,1,1,0
17535,http://www.crowdsavings.com,1,1,1,1,1,0,0
17579,http://www.santamariatimes.com,1,1,1,-1,-1,0,0
17582,http://www.sulit.com.ph,1,1,1,1,1,0,0
17589,http://www.oneblood.org,1,1,1,-1,-1,0,0
17601,http://www.thestarpress.com,,1,,1,1,1,0
17607,http://www.bigbucksurveys.com,3,1,3,1,1,1,0
17623,http://www.truebluela.com,1,1,1,1,1,0,0
17657,http://www.idnes.cz,,1,,-1,-1,0,0
17700,http://www.projectpetslimdown.com,2,2,2,2,2,1,0
17735,http://www.allfreeholidaycrafts.com,-1,1,-1,1,1,1,0
17737,http://www.wmmr.com,3,1,3,1,1,0,1
17746,http://www.mykmart.com,1,1,1,1,1,0,0
18188,http://www.winprizesonline.com,1,1,1,1,1,0,0
18328,http://www.mlblogs.com,1,1,1,1,1,0,0
18352,http://www.baltimoreravens.com,10,10,10,10,10,0,0
18357,http://www.fictfact.com,1,1,1,1,1,0,0
18382,http://www.roxy.com,1,1,1,1,1,0,0
18383,http://www.sonico.com,3,1,3,1,1,1,0
18422,http://www.appealdemocrat.com,3,1,3,1,1,1,0
18456,http://www.10dollarmall.com,,1,,1,1,0,1
18461,http://www.rbl.ms,1,1,1,1,1,0,0
18480,http://www.skinnymom.com,,1,,1,1,0,0
18522,http://www.orgsync.com,,1,,1,1,1,0
18526,http://www.hockeygiant.com,2,2,2,2,2,1,0
18548,http://www.sortprice.com,,1,,1,1,1,0
18554,http://www.topuniversities.com,1,1,1,1,1,0,0
18574,http://www.moviemistakes.com,3,1,3,1,1,1,0
18610,http://www.dieseltruckresource.com,,1,,1,1,1,0
18629,http://www.dailymail.com,,1,,1,1,1,0
18657,http://www.newfrog.com,1,1,1,1,1,1,0
18667,http://www.mealtrain.com,1,1,1,1,1,0,0
18683,http://www.fifa.com,1,1,1,1,1,0,0
18688,http://www.outsports.com,1,1,1,1,1,0,0
18691,http://www.americanstandard-us.com,-1,1,-1,1,1,1,0
18710,http://www.charlestonsavvyshopper.com,-1,1,-1,1,1,1,0
18722,http://www.bigtent.com,3,1,3,1,1,0,1
18734,http://www.pleasantholidays.com,1,1,1,1,1,0,0
18748,http://www.mundia.com,,1,,1,1,1,0
18762,http://www.journal-news.com,1,1,1,1,1,0,0
18771,http://www.petwave.com,1,1,1,1,1,0,0
18861,http://www.indiaparenting.com,1,1,1,1,1,0,0
18920,http://www.northganow.com,,1,,1,1,1,0
18945,http://www.porkbeinspired.com,-1,1,-1,1,1,1,0
18967,http://www.society6.com,1,1,1,1,1,1,0
18979,http://www.libertyballers.com,1,1,1,1,1,0,0
18982,http://www.thespec.com,1,1,1,1,1,1,0
19018,http://www.mycollegeoptions.org,1,1,1,1,1,0,0
19021,http://www.accuradio.com,1,1,1,1,1,1,0
19024,http://www.phonezoo.com,1,1,1,1,1,1,0
19038,http://www.xfinity.com,3,1,3,1,1,1,0
19063,http://www.campingsurvival.com,1,1,1,1,1,1,0
19067,http://www.preciousaccents.com,1,1,1,1,1,0,0
19116,http://www.americansforprosperityfoundation.com,2,2,2,2,2,1,0
19118,http://www.bitbucket.org,1,1,1,1,1,0,0
19134,http://www.movieclips.com,1,1,1,1,1,0,1
19157,http://www.coremotivesmarketing.com,1,1,1,1,1,0,0
19166,http://www.proprofs.com,1,1,1,1,1,0,0
19175,http://www.localblox.com,1,1,-1,1,1,1,0
19195,http://www.vflyer.com,-1,1,-1,1,1,1,0
19242,http://www.pro-football-reference.com,1,1,1,1,1,0,0
19258,http://www.mynewspaperservice.com,3,1,3,1,1,1,0
19277,http://www.opinionworld.com,-1,1,-1,1,-1,1,0
19280,http://www.post-trib.com,1,1,1,1,1,0,0
19283,http://www.portlandtimbers.com,1,1,1,1,1,0,0
19284,http://www.kizi.com,,1,,1,1,0,0
