Site,Reg,Clicks,Score1,VSr1,ISr1,VRr1,IRr1,FB1,Facebook1,OAuth1,login1,signin1,connect1,account1,forum1,Score2,VSr2,ISr2,VRr2,IRr2,FB2,Facebook2,OAuth2,login2,signin2,connect2,account2,forum2
http://www.videojug.com,TRUE,1,16,0,0,0,0,0,5,2,1,0,0,2,0,,,,,,,,,,,,,
http://www.visual.ly,FALSE,1,15,-1,0,-1,0,0,4,0,0,3,0,0,0,,,,,,,,,,,,,
http://www.docusign.com,TRUE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0
http://www.reverso.net,FALSE,1,13,0,0,0,0,3,1,0,1,0,0,1,0,,,,,,,,,,,,,
http://www.nickmom.com,FALSE,1,10,-1,0,-1,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.wellsphere.com,TRUE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,42,0,0,0,0,1,2,0,1,0,3,0,0
http://www.cycletrader.com,TRUE,2,7,0,0,0,0,0,0,0,1,2,0,0,0,40,0,0,0,0,0,3,0,2,0,0,0,0
http://www.courier-journal.com,FALSE,1,14,-1,0,-1,0,0,2,0,4,0,0,0,0,,,,,,,,,,,,,
http://www.yandex.ru,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.delicious.com,TRUE,2,6,0,1,0,1,0,0,0,1,1,0,0,0,41,0,0,0,0,0,3,0,2,1,0,0,0
http://www.myxer.com,TRUE,1,17,0,0,0,0,3,1,1,1,3,0,1,0,,,,,,,,,,,,,
http://www.myvideo.de,FALSE,1,13,-1,0,-1,0,0,4,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.newbalance.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.daytondailynews.com,FALSE,2,14,-1,0,-1,0,0,0,0,0,10,0,0,0,10,-1,3,-1,3,0,1,0,0,0,0,0,0
http://www.huffingtonpost.co.uk,TRUE,2,8,0,0,0,0,0,0,0,3,0,1,0,0,30,0,0,0,0,0,2,0,1,0,1,0,0
http://www.craftsy.com,FALSE,2,6,1,1,1,1,0,0,0,1,1,0,0,0,30,1,1,1,1,0,2,0,1,1,0,0,0
http://www.metacritic.com,TRUE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,29,0,0,0,0,1,1,0,1,0,0,0,0
http://www.univision.com,TRUE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,39,-1,0,-1,0,0,3,0,1,0,0,0,0
http://www.halfoffdeals.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.trendhunter.com,TRUE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,40,0,0,0,0,3,0,0,1,0,1,0,0
http://www.scmp.com,FALSE,1,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
http://www.democratandchronicle.com,FALSE,2,9,-1,0,-1,0,0,0,0,4,1,0,2,0,42,0,0,0,0,0,3,1,3,0,0,1,0
http://www.clarionledger.com,FALSE,1,14,-1,0,-1,0,0,2,0,4,0,0,0,0,,,,,,,,,,,,,
http://www.webutation.net,FALSE,1,14,0,0,0,0,2,1,0,3,0,0,0,0,,,,,,,,,,,,,
http://www.streetdirectory.com,FALSE,2,8,-1,0,-1,0,0,0,0,4,0,0,4,0,64,0,0,0,0,3,2,0,6,0,0,1,0
http://www.payscale.com,FALSE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,29,0,0,0,0,1,1,0,1,0,0,0,0
http://www.over-blog.com,TRUE,2,7,0,0,0,0,0,0,0,1,1,1,0,0,50,0,1,0,1,0,4,0,0,1,1,0,0
http://www.yumsugar.com,FALSE,2,5,0,0,0,0,0,0,0,1,0,0,1,0,29,0,0,0,0,1,1,0,1,0,0,0,0
http://www.9wsyr.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.patriotdepot.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.aflcio.org,FALSE,1,13,-1,0,-1,0,0,3,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.slashdot.org,FALSE,1,15,-1,0,-1,0,0,3,0,4,0,0,0,0,,,,,,,,,,,,,
http://www.goodsearch.com,FALSE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,29,0,0,0,0,0,2,0,1,0,0,0,0
http://www.tingo.com,FALSE,2,6,0,0,0,0,0,0,0,1,1,0,0,0,30,0,0,0,0,1,1,0,2,0,0,0,0
http://www.yellowbot.com,TRUE,2,6,0,0,0,0,0,0,0,0,2,0,0,0,30,0,0,0,0,0,2,0,1,1,0,0,0
http://www.zoho.com,TRUE,2,8,-1,-1,1,2,0,0,0,0,0,0,0,4,39,0,0,0,0,1,2,0,0,1,0,1,0
http://www.fox23.com,TRUE,2,6,0,0,0,0,0,0,0,1,1,0,0,0,42,0,0,0,0,2,1,0,4,0,0,0,0
http://www.lehighvalleylive.com,FALSE,2,13,-1,1,-1,1,2,1,0,0,2,0,0,0,49,0,0,0,0,0,4,0,1,0,0,0,0
http://www.homefinder.com,FALSE,2,7,-1,0,-1,0,0,0,0,3,0,0,0,0,40,0,0,0,0,0,3,0,2,0,0,0,0
http://www.weddingbee.com,TRUE,1,10,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.deluxe.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.towleroad.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.realself.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.makeupalley.com,FALSE,2,8,0,0,0,0,0,0,0,4,0,0,0,0,39,0,0,0,0,2,1,0,1,0,0,0,0
http://www.thedailymeal.com,FALSE,2,7,-1,0,-1,0,0,0,0,2,1,0,0,0,42,0,0,0,0,1,2,2,0,0,2,0,0
http://www.theweathernetwork.com,TRUE,2,7,-1,0,-1,0,0,0,0,1,2,0,1,0,30,0,0,0,0,1,1,0,2,0,0,0,0
http://www.silive.com,FALSE,2,13,-1,0,-1,0,2,1,0,0,2,0,0,0,49,0,0,0,0,0,4,0,1,0,0,0,0
http://www.filmon.com,TRUE,2,11,-1,0,-1,0,0,2,0,0,1,0,0,0,20,-1,0,-1,0,0,1,0,0,0,2,0,0
http://www.meez.com,TRUE,2,8,0,0,0,0,0,0,0,4,0,0,0,0,53,0,0,0,0,3,1,0,2,1,2,1,0
http://www.beyonddiet.com,TRUE,2,6,-1,1,-1,0,0,0,0,2,0,0,1,0,30,0,0,0,0,1,1,0,2,0,0,0,0
http://www.homesnap.com,FALSE,2,12,-1,0,-1,0,2,0,0,2,0,0,0,0,30,-1,0,-1,0,0,2,0,0,2,0,0,0
http://www.kidcity.com,FALSE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,3,0,0,1,0,0,0,0
http://www.gamewise.co,FALSE,1,22,0,0,0,0,2,7,2,3,0,0,0,0,,,,,,,,,,,,,
http://www.cookingchanneltv.com,FALSE,2,6,0,0,0,0,0,0,0,1,1,0,0,0,20,0,1,0,1,0,2,0,0,0,0,0,0
http://www.freeonlinegames.com,FALSE,1,14,0,0,0,0,0,3,0,3,0,0,0,0,,,,,,,,,,,,,
http://www.getsatisfaction.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.huffingtonpost.ca,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.la-z-boy.com,TRUE,2,13,-1,0,-1,0,0,1,0,3,1,0,0,0,41,0,0,0,0,2,1,0,1,1,1,0,0
http://www.expedia.fr,FALSE,2,7,0,0,0,0,0,0,0,1,2,0,0,0,19,0,0,0,0,0,1,0,1,0,0,0,0
http://www.avvo.com,FALSE,2,5,-1,-1,1,1,0,0,0,0,0,0,1,0,30,0,0,0,0,0,2,0,2,0,0,0,0
http://www.clipnation.com,TRUE,2,7,0,0,0,0,0,0,0,1,2,0,0,0,39,0,0,0,0,2,1,0,1,0,0,0,0
http://www.automotive.com,TRUE,2,7,0,0,0,1,0,0,0,3,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0
http://www.ziplist.com,FALSE,2,7,-1,0,-1,0,0,0,0,2,1,0,0,0,40,0,0,0,0,0,3,0,2,0,0,0,0
http://www.rubylane.com,TRUE,2,8,0,0,0,0,0,0,0,1,3,0,0,0,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA
http://www.wheeloffortune.com,FALSE,1,3,-1,3,-1,4,0,3,0,0,0,0,0,0,,,,,,,,,,,,,
http://www.offers.com,FALSE,2,7,-1,0,-1,0,0,0,0,3,0,0,0,0,40,0,0,0,0,1,2,1,1,0,0,0,0
http://www.roadandtrack.com,TRUE,1,11,0,0,0,0,1,1,0,0,1,0,0,0,,,,,,,,,,,,,
http://www.librarything.com,TRUE,2,6,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0
http://www.creativecow.net,TRUE,2,5,0,1,1,1,0,0,0,1,0,0,1,0,41,0,0,0,0,0,3,0,3,0,0,0,0
http://www.thehairpin.com,FALSE,2,6,0,0,0,0,0,0,0,0,2,0,0,0,20,0,5,0,5,0,2,0,0,0,0,0,0
http://www.weei.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maillist-manage.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.viewpoints.com,TRUE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,19,0,0,0,0,0,1,0,1,0,0,0,0
http://www.news-press.com,FALSE,1,14,-1,0,-1,0,0,2,0,4,0,0,0,0,,,,,,,,,,,,,
http://www.mmafighting.com,TRUE,1,10,-1,0,-1,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.appgraffiti.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.prezi.com,FALSE,1,13,0,0,0,0,1,2,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.floridatoday.com,FALSE,1,14,-1,0,-1,0,0,2,0,4,0,0,0,0,,,,,,,,,,,,,
http://www.spreecast.com,FALSE,2,8,0,0,0,0,0,0,0,4,0,0,0,0,39,0,0,0,0,0,3,1,0,0,0,0,0
http://www.whatcounts.com,TRUE,1,12,0,0,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,
http://www.zorpia.com,TRUE,1,14,0,0,0,0,2,2,0,1,0,1,0,0,,,,,,,,,,,,,
http://www.dailyglow.com,TRUE,2,7,-1,0,-1,0,0,0,0,1,2,0,0,0,30,-1,0,-1,0,0,3,0,0,0,0,0,0
http://www.nextdoor.com,TRUE,2,6,0,0,0,0,0,0,0,1,1,0,0,0,51,0,0,0,0,0,4,0,2,1,0,0,0
http://www.app.com,FALSE,1,14,-1,0,-1,0,0,2,0,4,0,0,0,0,,,,,,,,,,,,,
http://www.pet360.com,TRUE,2,8,-1,0,-1,0,0,0,0,4,0,0,1,0,19,2,3,0,1,0,1,0,1,0,0,1,0
http://www.tomsguide.com,FALSE,1,13,0,0,0,0,0,3,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.klout.com,FALSE,1,12,0,1,0,1,2,0,1,0,0,1,0,0,,,,,,,,,,,,,
http://www.grandparents.com,TRUE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,42,0,0,0,0,0,3,1,3,0,0,0,0
http://www.technologyreview.com,FALSE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,3,0,1,0,0,0,0
http://www.recipe.com,FALSE,2,10,0,0,0,0,0,1,0,0,1,0,0,0,40,-1,0,-1,0,0,3,0,2,0,0,0,0
http://www.wat.tv,FALSE,2,5,0,1,1,2,0,0,0,0,0,1,0,0,30,0,0,0,0,2,0,0,1,0,1,0,0
http://www.songza.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.luckybrand.com,FALSE,1,13,-1,0,-1,0,0,3,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.smh.com.au,TRUE,2,6,0,1,0,1,0,0,0,2,0,0,0,0,32,0,0,0,0,0,2,0,4,0,0,0,0
http://www.trivago.com,FALSE,2,5,-1,1,-1,1,0,0,0,0,1,0,0,0,39,0,0,0,0,2,1,0,1,0,0,0,0
http://www.independent.ie,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.plink.com,FALSE,1,13,-1,0,-1,0,0,3,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.999ktdy.com,TRUE,1,10,-1,2,-1,3,0,1,0,0,0,1,0,0,,,,,,,,,,,,,
http://www.roadscholar.org,FALSE,1,12,-1,0,-1,0,3,0,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.speedtv.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.newretirement.com,FALSE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA
http://www.makers.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.pravda.ru,FALSE,1,11,0,0,0,0,0,2,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.build.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.discoverbing.com,FALSE,2,5,0,0,0,0,0,0,0,0,1,0,0,0,41,0,0,0,0,0,3,0,0,2,1,0,0
http://www.clarkhoward.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.depositphotos.com,FALSE,1,16,0,0,0,0,2,2,0,4,0,0,0,0,,,,,,,,,,,,,
http://www.madison.com,TRUE,1,10,-1,1,-1,1,1,0,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.urtak.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.cricketcountry.com,FALSE,1,11,-1,0,-1,0,2,0,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.delawareonline.com,TRUE,1,14,-1,0,-1,0,0,2,0,4,0,0,0,0,,,,,,,,,,,,,
http://www.davidsbridal.com,TRUE,1,11,0,0,0,0,1,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.teamsnap.com,TRUE,1,12,-1,0,-1,0,1,2,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.mypalmbeachpost.com,FALSE,2,14,-1,0,-1,0,0,0,0,0,10,0,0,0,10,-1,1,-1,1,0,1,0,0,0,0,0,0
http://www.roomstays.com,TRUE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,39,0,0,0,0,0,3,1,0,0,0,0,0
http://www.lohud.com,TRUE,1,14,-1,0,-1,0,0,2,0,4,0,0,0,0,,,,,,,,,,,,,
http://www.commercialappeal.com,FALSE,1,13,-1,0,-1,0,0,2,0,1,0,2,0,0,,,,,,,,,,,,,
http://www.chicagoreader.com,FALSE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,30,0,2,0,2,1,1,0,2,0,0,0,0
http://www.mccormick.com,TRUE,1,12,-1,0,-1,0,0,3,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.biblestudytools.com,FALSE,1,12,-1,0,-1,0,0,1,1,2,0,0,0,0,,,,,,,,,,,,,
http://www.points.com,TRUE,2,6,0,0,0,0,0,0,0,2,0,0,0,0,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA
http://www.bestcovery.com,FALSE,2,7,0,0,0,0,0,0,0,2,1,0,0,0,40,0,0,0,0,2,1,0,1,0,1,0,0
http://www.naplesnews.com,FALSE,1,13,-1,0,-1,0,0,2,0,1,0,2,0,0,,,,,,,,,,,,,
http://www.allfreeknitting.com,FALSE,1,11,-1,0,-1,0,0,2,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.justcloud.com,FALSE,1,12,-1,0,-1,0,2,1,0,0,0,1,0,0,,,,,,,,,,,,,
http://www.shift.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.nextdaypets.com,TRUE,2,7,-1,0,-1,1,0,0,0,3,0,0,0,0,20,1,1,1,1,0,1,0,2,0,0,0,0
http://www.barchart.com,FALSE,1,12,0,0,0,0,1,1,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.fuelly.com,TRUE,2,6,0,0,0,1,0,0,0,2,0,0,0,0,42,0,0,0,0,0,3,0,3,1,0,0,0
http://www.flattr.com,TRUE,1,13,-1,0,-1,0,0,3,0,0,2,0,0,0,,,,,,,,,,,,,
http://www.digg.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.qctimes.com,TRUE,1,10,-1,1,-1,1,1,0,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.calorie-count.com,TRUE,1,12,-1,0,-1,0,1,1,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.bloodyelbow.com,TRUE,1,10,-1,0,-1,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.thefancy.com,TRUE,2,7,0,0,0,0,0,0,0,1,2,0,0,0,20,0,0,0,0,1,1,0,0,0,0,0,0
http://www.docusign.net,FALSE,2,8,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0
http://www.jobpath.com,TRUE,2,8,0,0,0,0,0,0,0,1,3,0,0,0,52,0,0,0,0,1,3,1,3,0,0,0,0
http://www.canalblog.com,TRUE,1,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
http://www.santabanta.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.alltrails.com,FALSE,1,11,0,0,0,0,1,1,0,0,0,1,0,0,,,,,,,,,,,,,
http://www.kongregate.com,FALSE,1,16,-1,0,-1,0,0,5,0,0,2,1,0,0,,,,,,,,,,,,,
http://www.pressjack.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.denverdailydeals.com,TRUE,1,10,-1,0,-1,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.vcstar.com,FALSE,1,13,-1,0,-1,0,0,2,0,1,0,2,0,0,,,,,,,,,,,,,
http://www.yasni.com,FALSE,1,14,-1,0,-1,0,1,2,1,2,0,0,0,0,,,,,,,,,,,,,
http://www.freethoughtblogs.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.good.is,TRUE,1,13,-1,0,-1,0,0,2,1,0,0,2,0,0,,,,,,,,,,,,,
http://www.funpic.de,TRUE,1,11,0,0,0,0,0,1,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.bikeradar.com,TRUE,1,13,-1,0,-1,0,0,3,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.spoke.com,FALSE,2,8,0,0,0,0,0,0,0,4,0,0,0,0,20,1,1,1,1,0,2,0,0,0,0,0,0
http://www.bitly.com,TRUE,2,6,0,0,0,0,0,0,0,0,2,0,0,0,50,0,0,0,0,0,4,0,0,2,0,1,0
http://www.mycenturylink.com,FALSE,1,11,-1,0,-1,1,1,1,0,0,0,1,0,0,,,,,,,,,,,,,
http://www.hookandbullet.com,FALSE,1,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
http://www.matadornetwork.com,TRUE,2,5,0,0,0,0,0,0,0,1,0,0,2,0,19,1,1,1,1,0,1,0,0,0,1,0,0
http://www.allfreesewing.com,FALSE,1,11,-1,0,-1,0,0,2,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.wiseshop.com,FALSE,1,12,0,0,0,0,3,0,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.quora.com,FALSE,1,12,0,0,0,0,0,3,0,0,0,1,0,0,,,,,,,,,,,,,
http://www.youmint.com,TRUE,1,12,-1,0,-1,0,0,2,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.1800baskets.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.aeriagames.com,TRUE,2,10,0,0,0,0,0,0,0,6,0,0,1,0,31,0,0,0,0,2,0,0,1,0,2,0,0
http://www.whattoexpect.com,FALSE,1,13,-1,0,-1,0,0,3,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.tablespoon.com,FALSE,2,7,0,1,0,1,0,0,0,2,1,0,0,0,21,0,0,0,0,0,1,0,3,0,0,0,0
http://www.candystand.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.informationweek.com,FALSE,2,7,0,0,0,0,0,0,0,3,0,0,1,0,29,0,5,0,5,0,2,0,1,0,0,0,0
http://www.readyseteat.com,TRUE,1,15,0,0,0,0,4,0,1,0,0,2,0,0,,,,,,,,,,,,,
http://www.rebelmouse.com,FALSE,1,15,-1,0,-1,0,1,3,0,2,1,0,0,0,,,,,,,,,,,,,
http://www.foxsoccer.com,TRUE,2,5,0,0,0,2,0,0,0,0,1,0,0,0,20,-1,2,-1,2,0,2,0,0,0,0,0,0
http://www.blogher.com,FALSE,2,6,1,1,2,2,0,0,0,2,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0
http://www.crooksandliars.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.milesplit.com,TRUE,1,13,0,0,0,0,2,1,0,1,0,1,1,0,,,,,,,,,,,,,
http://www.fanbridge.com,TRUE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,53,0,0,0,0,2,2,0,3,0,2,0,0
http://www.freedomworks.org,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ford-trucks.com,TRUE,2,5,-1,0,-1,0,0,0,0,0,0,1,0,2,49,-1,0,-1,0,3,1,0,1,0,0,1,0
http://www.berecruited.com,FALSE,2,5,0,0,0,0,0,0,0,1,0,0,0,0,20,1,1,1,1,1,1,0,0,0,0,0,0
http://www.mmamania.com,TRUE,1,10,-1,0,-1,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.energycitizens.org,TRUE,1,14,0,0,0,0,1,2,0,2,0,1,0,0,,,,,,,,,,,,,
http://www.webmasterplan.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.tapiture.com,TRUE,1,13,0,0,0,0,2,2,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.computing.net,TRUE,1,10,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,
http://www.khanacademy.org,FALSE,1,13,0,0,0,0,0,4,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.maybelline.com,TRUE,2,6,0,0,0,0,0,0,0,0,2,0,0,0,20,-1,1,-1,1,1,0,0,0,0,2,0,0
http://www.mycentraljersey.com,TRUE,1,14,-1,0,-1,0,0,2,0,4,0,0,0,0,,,,,,,,,,,,,
http://www.homesandland.com,TRUE,2,6,0,0,0,0,0,0,0,1,1,0,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0
http://www.bigoven.com,TRUE,2,1,1,5,0,0,0,1,0,0,0,0,1,0,20,1,1,1,1,0,2,0,0,0,0,0,0
http://www.ycheckrates.com,FALSE,1,12,0,0,0,0,0,3,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.lacrossetribune.com,TRUE,1,10,-1,2,-1,2,1,0,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.vulture.com,FALSE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,31,0,0,0,0,1,1,0,3,0,0,0,0
http://www.flyertalk.com,TRUE,1,14,-1,0,-1,0,3,1,0,2,0,0,1,0,,,,,,,,,,,,,
http://www.missoulian.com,TRUE,2,10,-1,0,-1,0,1,0,0,0,0,1,0,0,19,-1,2,-1,2,1,0,0,1,0,0,0,0
http://www.kaboodle.com,TRUE,2,10,0,0,0,0,0,1,0,1,0,0,0,0,40,0,0,0,0,2,1,1,1,0,0,0,0
http://www.lolception.com,TRUE,2,6,0,0,0,0,0,0,0,1,1,0,0,0,52,0,0,0,0,3,1,0,4,0,0,0,0
http://www.travelpod.com,TRUE,2,17,0,0,0,0,2,3,0,1,1,2,0,0,51,0,0,0,0,4,0,0,0,0,3,0,0
http://www.twoo.com,FALSE,1,16,0,0,0,0,1,4,1,2,0,0,0,0,,,,,,,,,,,,,
http://www.pacsun.com,TRUE,2,8,-1,-1,0,0,0,0,0,0,0,0,4,0,40,0,0,0,0,0,3,0,2,0,0,0,0
http://www.mymove.com,TRUE,1,14,-1,0,-1,0,1,3,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.tripadvisor.co.uk,FALSE,1,12,0,0,0,0,0,3,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.hopster.com,TRUE,1,13,-1,0,-1,0,1,2,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.airbnb.com,FALSE,2,7,0,0,0,0,0,0,0,3,0,0,0,0,49,0,0,0,0,2,2,1,0,0,0,0,0
http://www.cutoutandkeep.net,TRUE,1,13,-1,0,-1,0,0,3,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.baublebox.com,FALSE,1,13,0,0,0,0,0,4,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.trademarkia.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.cookeatshare.com,TRUE,1,13,0,0,0,0,2,0,0,1,0,2,0,0,,,,,,,,,,,,,
http://www.dallascowboys.com,TRUE,1,10,-1,0,-1,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.tunegenie.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.tarot.com,TRUE,1,14,-1,0,-1,0,0,3,0,2,0,1,0,0,,,,,,,,,,,,,
http://www.cyclingnews.com,TRUE,2,6,0,0,1,5,0,0,0,1,1,0,0,0,40,0,0,0,0,0,3,0,2,0,0,0,0
http://www.razoo.com,FALSE,1,14,-1,0,-1,0,1,3,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.jollywallet.com,TRUE,1,13,0,0,0,0,2,0,0,1,0,2,0,0,,,,,,,,,,,,,
http://www.grocerycouponnetwork.com,FALSE,1,12,0,0,0,0,0,3,0,1,0,0,0,0,,,,,,,,,,,,,
http://www.fordparts.com,TRUE,2,8,0,0,0,0,0,0,0,4,0,0,0,0,20,-1,1,-1,1,0,1,1,1,0,0,0,0
http://www.newhomesource.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.lookbook.nu,FALSE,1,14,-1,0,-1,0,1,2,0,1,1,1,0,0,,,,,,,,,,,,,
http://www.metro.co.uk,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.onsugar.com,FALSE,1,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
http://www.atlasobscura.com,FALSE,1,13,-1,0,-1,0,0,3,1,0,1,0,0,0,,,,,,,,,,,,,
http://www.watchdog.org,FALSE,1,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
http://www.fuelrewards.com,error,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.pixer.mobi,FALSE,1,10,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,
http://www.triporati.com,FALSE,1,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
http://www.referlocal.com,FALSE,1,999,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
http://www.relevantmagazine.com,FALSE,1,12,-1,0,-1,0,0,2,0,0,0,2,0,0,,,,,,,,,,,,,
http://www.socialmediatoday.com,FALSE,1,13,0,0,0,0,0,3,0,2,0,0,0,0,,,,,,,,,,,,,
http://www.investorwords.com,FALSE,1,17,-1,0,-1,0,2,3,1,2,1,0,0,0,,,,,,,,,,,,,
http://www.uship.com,TRUE,2,7,0,0,0,0,0,0,0,2,1,0,0,0,63,0,0,0,0,3,2,0,3,2,0,0,0
http://www.behance.net,TRUE,2,11,-1,0,-1,0,0,0,0,7,0,0,2,0,40,0,0,0,0,0,4,0,0,0,0,0,0
